Nome: BOA VISTA
Codigo Estacao: 82024
Latitude: 2.82944443
Longitude: -60.66194444
Altitude: 84.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-05-09;24.2;32.4;27.2;23.5;81.8;62;1.3;
2020-05-10;0;34.1;28.8;24.1;70;55;1.3;
2020-05-11;0;34.3;28.5;25.6;85;75;1.3;
2020-05-12;22.8;33.5;27.6;24.4;79;61;1;
2020-05-13;0;28.5;26.1;24.4;88.5;79;1;
2020-05-14;1.2;33.5;28.1;24.5;78.8;70;.7;
2020-05-15;0;34;28.3;25.2;76.3;58;1.3;
2020-05-16;0;33.7;28.2;25;84;80;.7;
2020-05-17;5.4;32.4;28.2;25.6;82;77;.3;
2020-05-18;2.9;33.5;28.4;24.7;73.5;54;1.7;
2020-05-19;0;34.6;29.6;25.5;68;53;1.3;
2020-05-20;0;34.5;28.8;24.5;80.5;65;.7;
2020-05-21;.6;34.5;28.7;24.1;75.3;58;.7;
2020-05-22;30.8;33.6;26.9;23.5;86.3;67;1;
2020-05-23;1.8;31.5;27.3;23.6;83.5;69;1.3;
2020-05-24;1.4;33;28.1;24.7;82;76;1;
2020-05-25;19.4;33;28;25.2;83.8;72;.3;
2020-05-26;5.6;34.5;27.9;25.4;85.8;70;1.7;
2020-05-27;15.2;31.7;26.7;23.6;84.5;73;.3;
2020-05-28;25;33;27.1;23.6;84.5;69;.7;
2020-05-29;61.3;27;24.8;23.4;95;87;.3;
2020-05-30;6.8;33.5;27.5;23.3;84;75;1;
2020-05-31;1.7;34.5;28.4;25;77.5;58;.7;
2020-06-01;0;34.5;28.9;25.3;76.8;61;1;
2020-06-02;0;31;27;24.5;83.8;81;1.3;
2020-06-03;.1;32.9;27.7;22.3;77.5;64;1;
2020-06-04;0;32;27.3;22.1;79.5;69;1.3;
2020-06-05;0;35;28.9;24.9;73.8;54;1;
2020-06-06;1.4;33.6;27.9;25.7;81.5;64;1.3;
2020-06-07;1.2;31.5;27.3;24.3;79.5;70;1;
2020-06-08;78.4;33;26.7;22.2;82.5;61;.3;
2020-06-09;.4;28;24.7;22.8;94.3;85;1.3;
2020-06-10;6.2;34;27.6;22.6;78.3;63;.3;
2020-06-11;6.7;31.2;26.6;23.4;84;79;.7;
2020-06-12;4.1;32;26;22.7;89;78;.3;
2020-06-13;12.2;31.9;26.8;22.4;83.5;68;.7;
2020-06-14;46;32.1;26.7;23.4;85;70;1;
2020-06-15;.4;29.5;25.6;22.9;88;81;.7;
2020-06-16;1.2;33;26.5;22.7;82.3;64;1;
2020-06-17;4.4;32.5;27;23.5;83;71;1;
2020-06-18;33.2;31.5;27;23.9;82.8;80;.7;
2020-06-19;6.2;30.5;26.9;23.5;88.5;81;1;
2020-06-20;43.4;32;26.8;22.9;83.8;75;1;
2020-06-21;1.6;31.4;26.8;23.1;84.8;81;.3;
2020-06-22;25.5;31.9;25.9;23.1;88.8;72;.3;
2020-06-23;14.2;31.9;26.8;23.4;85;77;.7;
2020-06-24;.3;29;25.9;24.4;90;83;.3;
2020-06-25;20.7;33.5;27.8;23.9;78.8;65;.7;
2020-06-26;0;34.6;27.8;24.6;78;63;1;
2020-06-27;9.8;34.1;27.8;24.4;82.3;66;0;
2020-06-28;15.6;33.5;27.9;25;81.5;67;1;
2020-06-29;13.6;31.9;26.6;23.5;81;69;1;
2020-06-30;4.6;32.5;26.9;23.5;89;83;.3;
2020-07-01;5.2;32;26.9;25.1;87.3;78;1.3;
2020-07-02;6.8;33.6;28.3;24.3;76.8;66;1;
2020-07-03;0;33.6;28.8;25.7;83;77;1.3;
2020-07-04;20.2;32;26.8;23.5;87.3;80;1.3;
2020-07-05;4.6;32.5;27.6;24.3;82.5;76;.7;
2020-07-06;45.2;32.5;27.3;23.2;77.5;63;.3;
2020-07-07;13.9;32.8;26.9;23.2;80.5;73;.7;
2020-07-08;0;33.2;28;23.3;75;61;.7;
2020-07-09;.2;34.1;27.6;24.9;82;67;1;
2020-07-10;6.5;33;27.4;24.2;77.8;63;.7;
2020-07-11;1.6;31.9;27.3;25;85.8;76;1;
2020-07-12;14.9;31.1;26.1;24.4;90.3;86;.3;
2020-07-13;.6;33.6;27;24.1;84.3;65;.7;
2020-07-14;5.2;34;27.6;24.3;78.8;63;1;
2020-07-15;0;33.6;28.1;24.3;78.3;68;1.3;
2020-07-16;0;33.6;28.2;24.5;78.8;69;1;
2020-07-17;2.4;34.1;26.3;24.1;86.3;60;1;
2020-07-18;25;32;26.8;21.9;82.5;75;.7;
2020-07-19;37.4;30.4;25.5;21.9;84.3;57;.3;
2020-07-20;7.3;31.5;26.7;24;91;89;0;
2020-07-21;40;29.2;25.1;22.7;88.8;81;.3;
2020-07-22;13;28.8;24.9;23.1;92.8;86;0;
2020-07-23;9.9;32.9;26.9;23.9;84.3;70;.7;
2020-07-24;28.2;32.5;25.7;22.1;88;66;.7;
2020-07-25;1.6;34.8;27.1;22.5;80.3;56;.3;
2020-07-26;0;35.1;28;24.5;77.3;53;.3;
2020-07-27;54;33.6;27.4;23.1;79.5;62;.7;
2020-07-28;5.2;34.6;27.8;24.5;76.3;58;1;
2020-07-29;7.6;36.6;29.4;25.1;72;57;.7;
2020-07-30;0;37.1;30.5;25.7;66;45;.7;
2020-07-31;0;33.6;28.6;25.3;73;63;2;
2020-08-01;2;34.4;27.6;24.3;75.5;59;.3;
2020-08-02;1.2;32.9;27.8;24.3;81.3;75;1;
2020-08-03;0;34.1;27.8;25.4;79.3;67;.3;
2020-08-04;2.8;33.5;27.2;23.9;81.5;65;1;
2020-08-05;1.6;30.6;26.9;24.7;85;77;.3;
