Nome: MANAUS
Codigo Estacao: 82331
Latitude: -3.10333333
Longitude: -60.01638888
Altitude: 61.25
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-05-24;72.3;30.7;26.4;24.4;83;73;.3;
2020-05-25;0;31;27.1;24.8;79.3;67;1.3;
2020-05-26;0;32;27.7;24.9;76.3;67;1.3;
2020-05-27;0;33.1;28.7;25.9;73.8;56;1;
2020-05-28;0;33.1;28.4;25.8;77.5;59;1;
2020-05-29;0;33.3;27.3;25.4;77;61;1.3;
2020-05-30;0;31.6;27.4;24.1;78.8;70;1.3;
2020-05-31;0;31.5;28;25.6;77.3;65;1;
2020-06-01;.2;28.7;25.8;23.8;90;79;.3;
2020-06-02;23;32.1;26.9;23.8;82.5;67;.3;
2020-06-03;0;32.5;27.5;25.4;81.8;66;.3;
2020-06-04;.1;32;27.8;24.4;79;63;.3;
2020-06-05;0;33.1;28.5;25.4;76.8;65;.7;
2020-06-06;0;32.1;28.4;27.2;83.8;76;.7;
2020-06-07;16.7;29.5;25.8;22.6;87;70;.3;
2020-06-08;14.2;33.5;27.8;22.6;80.5;70;1;
2020-06-09;0;33.8;28.8;25.1;70.8;53;1.7;
2020-06-10;0;33;28.5;25.1;75.5;63;.7;
2020-06-11;0;32;27.4;25.1;84;75;1;
2020-06-12;25;30.2;26.4;23.1;82.8;72;.7;
2020-06-13;31.6;33.1;28;22.9;76.5;60;.7;
2020-06-14;.1;32;27.8;25.1;74.8;70;1;
2020-06-15;1.5;33.3;28.9;25.2;66;48;.7;
2020-06-16;0;32.3;28.7;26;73;58;0;
